STATEFP,NAME,STUSPS,YEAR,MONTH,RATE
23,Maine,ME,2016,May,11.3415057
23,Maine,ME,2016,June,18.79449516
23,Maine,ME,2016,July,11.01746268
23,Maine,ME,2016,August,7.128946439
23,Maine,ME,2016,September,7.128946439
23,Maine,ME,2016,October,8.101075499
23,Maine,ME,2016,November,5.184688319
23,Maine,ME,2016,December,3.2404302
23,Maine,ME,2017,January,2.546220984
23,Maine,ME,2017,February,2.546220984
23,Maine,ME,2017,March,4.809528525
23,Maine,ME,2017,April,7.921576394
23,Maine,ME,2017,May,14.42858557
23,Maine,ME,2017,June,20.36976787
23,Maine,ME,2017,July,15.56023934
23,Maine,ME,2017,August,13.2969318
23,Maine,ME,2017,September,8.204489836
23,Maine,ME,2017,October,7.072836066
23,Maine,ME,2017,November,5.092441967
23,Maine,ME,2017,December,1.980394098
23,Maine,ME,2018,January,1.698369565
23,Maine,ME,2018,February,3.39673913
23,Maine,ME,2018,March,3.736413043
23,Maine,ME,2018,April,7.8125
23,Maine,ME,2018,May,13.24728261
23,Maine,ME,2018,June,19.02173913
23,Maine,ME,2018,July,13.92663043
23,Maine,ME,2018,August,8.831521739
23,Maine,ME,2018,September,5.774456522
23,Maine,ME,2018,October,5.095108696
23,Maine,ME,2018,November,2.377717391
23,Maine,ME,2018,December,3.057065217
23,Maine,ME,2019,January,5.108226288
23,Maine,ME,2019,February,2.043290515
23,Maine,ME,2019,March,4.08658103
23,Maine,ME,2019,April,5.789323126
23,Maine,ME,2019,May,8.854258899
23,Maine,ME,2019,June,19.41125989
23,Maine,ME,2019,July,16.0057757
23,Maine,ME,2019,August,12.94083993
23,Maine,ME,2019,September,7.492065222
23,Maine,ME,2019,October,9.535355737
23,Maine,ME,2019,November,3.405484192
23,Maine,ME,2019,December,3.405484192
23,Maine,ME,2020,January,2.631131548
23,Maine,ME,2020,February,3.238315752
23,Maine,ME,2020,March,4.04789469
23,Maine,ME,2020,April,4.452684159
23,Maine,ME,2020,May,8.09578938
23,Maine,ME,2020,June,11.53649987
23,Maine,ME,2020,July,11.7388946
23,Maine,ME,2020,August,5.262263097
23,Maine,ME,2020,September,5.464657831
23,Maine,ME,2020,October,7.286210442
23,Maine,ME,2020,November,3.035921017
23,Maine,ME,2020,December,3.238315752
23,Maine,ME,2021,January,3.381488231
23,Maine,ME,2021,February,1.502883658
23,Maine,ME,2021,March,2.630046402
23,Maine,ME,2021,April,7.234599557
23,Maine,ME,2021,May,11.77725509
23,Maine,ME,2021,June,13.62796661
23,Maine,ME,2021,July,19.97213565
23,Maine,ME,2021,August,9.502870994
23,Maine,ME,2021,September,4.993033912
23,Maine,ME,2021,October,8.444084713
23,Maine,ME,2021,November,18.22686578
23,Maine,ME,2021,December,6.281575213
24,Maryland,MD,2016,January,6.812200031
24,Maryland,MD,2016,February,7.121845487
24,Maryland,MD,2016,March,8.050781855
24,Maryland,MD,2016,April,12.38581824
24,Maryland,MD,2016,May,19.50766373
24,Maryland,MD,2016,June,24.46199102
24,Maryland,MD,2016,July,19.19801827
24,Maryland,MD,2016,August,14.24369097
24,Maryland,MD,2016,September,13.93404552
24,Maryland,MD,2016,October,7.741136399
24,Maryland,MD,2016,November,6.192909119
24,Maryland,MD,2016,December,5.263972751
24,Maryland,MD,2017,January,5.366381828
24,Maryland,MD,2017,February,6.944729424
24,Maryland,MD,2017,March,7.891737982
24,Maryland,MD,2017,April,11.99544173
24,Maryland,MD,2017,May,17.36182356
24,Maryland,MD,2017,June,24.93789202
24,Maryland,MD,2017,July,14.52079789
24,Maryland,MD,2017,August,13.88945885
24,Maryland,MD,2017,September,10.73276366
24,Maryland,MD,2017,October,11.36410269
24,Maryland,MD,2017,November,3.472364712
24,Maryland,MD,2017,December,6.629059905
24,Maryland,MD,2018,January,5.343325352
24,Maryland,MD,2018,February,3.673536179
24,Maryland,MD,2018,March,5.343325352
24,Maryland,MD,2018,April,11.02060854
24,Maryland,MD,2018,May,13.35831338
24,Maryland,MD,2018,June,24.04496408
24,Maryland,MD,2018,July,12.02248204
24,Maryland,MD,2018,August,13.69227121
24,Maryland,MD,2018,September,6.345198855
24,Maryland,MD,2018,October,8.348945862
24,Maryland,MD,2018,November,5.343325352
24,Maryland,MD,2018,December,4.007494014
24,Maryland,MD,2019,January,5.396726885
24,Maryland,MD,2019,February,2.023772582
24,Maryland,MD,2019,March,6.071317746
24,Maryland,MD,2019,April,11.1307492
24,Maryland,MD,2019,May,14.84099893
24,Maryland,MD,2019,June,11.80534006
24,Maryland,MD,2019,July,8.769681188
24,Maryland,MD,2019,August,6.745908606
24,Maryland,MD,2019,September,8.095090328
24,Maryland,MD,2019,October,5.734022315
24,Maryland,MD,2019,November,2.698363443
24,Maryland,MD,2019,December,2.698363443
24,Maryland,MD,2020,January,1.685236096
24,Maryland,MD,2020,February,1.235839804
24,Maryland,MD,2020,March,5.50510458
24,Maryland,MD,2020,April,8.313831407
24,Maryland,MD,2020,May,14.94242672
24,Maryland,MD,2020,June,20.11048408
24,Maryland,MD,2020,July,15.05477579
24,Maryland,MD,2020,August,9.54967121
24,Maryland,MD,2020,September,8.538529553
24,Maryland,MD,2020,October,6.853293457
24,Maryland,MD,2020,November,6.853293457
24,Maryland,MD,2020,December,3.932217557
24,Maryland,MD,2021,January,4.443611117
24,Maryland,MD,2021,February,3.793326563
24,Maryland,MD,2021,March,5.202276429
24,Maryland,MD,2021,April,11.13743497
24,Maryland,MD,2021,May,11.82131256
24,Maryland,MD,2021,June,16.11997167
24,Maryland,MD,2021,July,19.38227777
24,Maryland,MD,2021,August,14.76266752
24,Maryland,MD,2021,September,7.632399536
24,Maryland,MD,2021,October,9.937018232
24,Maryland,MD,2021,November,3.690892486
24,Maryland,MD,2021,December,4.069445562
25,Massachusetts,MA,2016,January,29.90564711
25,Massachusetts,MA,2016,February,24.62370944
25,Massachusetts,MA,2016,March,29.79164846
25,Massachusetts,MA,2016,April,33.74360183
25,Massachusetts,MA,2016,May,56.54333279
25,Massachusetts,MA,2016,June,75.88510456
25,Massachusetts,MA,2016,July,63.64924894
25,Massachusetts,MA,2016,August,35.64357941
25,Massachusetts,MA,2016,September,25.38370047
25,Massachusetts,MA,2016,October,29.98164622
25,Massachusetts,MA,2016,November,22.22973769
25,Massachusetts,MA,2016,December,13.71783813
25,Massachusetts,MA,2017,January,12.55480409
25,Massachusetts,MA,2017,February,12.29932843
25,Massachusetts,MA,2017,March,16.89789039
25,Massachusetts,MA,2017,April,31.4964998
25,Massachusetts,MA,2017,May,50.91265032
25,Massachusetts,MA,2017,June,69.8178495
25,Massachusetts,MA,2017,July,68.24849899
25,Massachusetts,MA,2017,August,36.42353048
25,Massachusetts,MA,2017,September,25.51106994
25,Massachusetts,MA,2017,October,30.14612843
25,Massachusetts,MA,2017,November,19.37965399
25,Massachusetts,MA,2017,December,11.71538405
25,Massachusetts,MA,2018,January,9.783675266
25,Massachusetts,MA,2018,February,9.272110547
25,Massachusetts,MA,2018,March,11.12653266
25,Massachusetts,MA,2018,April,19.53537774
25,Massachusetts,MA,2018,May,36.32109511
25,Massachusetts,MA,2018,June,54.96123458
25,Massachusetts,MA,2018,July,50.26123372
25,Massachusetts,MA,2018,August,32.00476778
25,Massachusetts,MA,2018,September,22.22109252
25,Massachusetts,MA,2018,October,21.64558221
25,Massachusetts,MA,2018,November,13.49251949
25,Massachusetts,MA,2018,December,8.280953902
25,Massachusetts,MA,2019,January,8.627273454
25,Massachusetts,MA,2019,February,7.290205243
25,Massachusetts,MA,2019,March,11.61975945
25,Massachusetts,MA,2019,April,18.90996469
25,Massachusetts,MA,2019,May,31.96229722
25,Massachusetts,MA,2019,June,47.68876618
25,Massachusetts,MA,2019,July,49.02583439
25,Massachusetts,MA,2019,August,30.65706397
25,Massachusetts,MA,2019,September,18.81445982
25,Massachusetts,MA,2019,October,19.76950854
25,Massachusetts,MA,2019,November,11.90627407
25,Massachusetts,MA,2019,December,8.722778326
25,Massachusetts,MA,2020,January,8.662981662
25,Massachusetts,MA,2020,February,7.849186415
25,Massachusetts,MA,2020,March,9.056753555
25,Massachusetts,MA,2020,April,11.89191119
25,Massachusetts,MA,2020,May,22.65500962
25,Massachusetts,MA,2020,June,41.81857511
25,Massachusetts,MA,2020,July,41.34604884
25,Massachusetts,MA,2020,August,23.02253005
25,Massachusetts,MA,2020,September,14.8058232
25,Massachusetts,MA,2020,October,17.32596332
25,Massachusetts,MA,2020,November,13.38824439
25,Massachusetts,MA,2020,December,6.615367814
25,Massachusetts,MA,2021,January,6.664920235
25,Massachusetts,MA,2021,February,5.661322207
25,Massachusetts,MA,2021,March,10.75651219
25,Massachusetts,MA,2021,April,16.30181305
25,Massachusetts,MA,2021,May,20.6604549
25,Massachusetts,MA,2021,June,36.05113943
25,Massachusetts,MA,2021,July,41.32409751
25,Massachusetts,MA,2021,August,18.95054651
25,Massachusetts,MA,2021,September,13.14632154
25,Massachusetts,MA,2021,October,24.12715399
25,Massachusetts,MA,2021,November,12.47704637
25,Massachusetts,MA,2021,December,7.90456154
26,Michigan,MI,2016,January,2.407376201
26,Michigan,MI,2016,February,2.808605567
26,Michigan,MI,2016,March,2.006146834
26,Michigan,MI,2016,April,NA
26,Michigan,MI,2016,May,4.814752401
26,Michigan,MI,2016,June,2.808605567
26,Michigan,MI,2016,July,4.012293668
26,Michigan,MI,2016,August,2.407376201
26,Michigan,MI,2016,September,2.407376201
26,Michigan,MI,2016,October,1.604917467
26,Michigan,MI,2016,November,NA
26,Michigan,MI,2016,December,1.2036881
26,Michigan,MI,2017,January,NA
26,Michigan,MI,2017,February,1.21618499
26,Michigan,MI,2017,March,2.026974983
26,Michigan,MI,2017,April,1.621579986
26,Michigan,MI,2017,May,2.837764976
26,Michigan,MI,2017,June,4.053949966
26,Michigan,MI,2017,July,5.270134956
26,Michigan,MI,2017,August,3.243159973
26,Michigan,MI,2017,September,1.621579986
26,Michigan,MI,2017,October,2.837764976
26,Michigan,MI,2017,November,NA
26,Michigan,MI,2017,December,1.621579986
26,Michigan,MI,2018,January,1.208074772
26,Michigan,MI,2018,February,1.610766362
26,Michigan,MI,2018,March,NA
26,Michigan,MI,2018,April,2.013457953
26,Michigan,MI,2018,May,4.429607497
26,Michigan,MI,2018,June,3.221532725
26,Michigan,MI,2018,July,3.624224315
26,Michigan,MI,2018,August,2.416149544
26,Michigan,MI,2018,September,3.221532725
26,Michigan,MI,2018,October,2.416149544
26,Michigan,MI,2018,November,NA
26,Michigan,MI,2018,December,NA
26,Michigan,MI,2019,January,1.107832747
26,Michigan,MI,2019,February,1.477110329
26,Michigan,MI,2019,March,NA
26,Michigan,MI,2019,April,NA
26,Michigan,MI,2019,May,2.584943076
26,Michigan,MI,2019,June,2.954220658
26,Michigan,MI,2019,July,2.215665494
26,Michigan,MI,2019,August,3.32349824
26,Michigan,MI,2019,September,1.477110329
26,Michigan,MI,2019,October,1.477110329
26,Michigan,MI,2019,November,NA
26,Michigan,MI,2019,December,1.107832747
26,Michigan,MI,2020,January,1.205632716
26,Michigan,MI,2020,February,NA
26,Michigan,MI,2020,March,0.535836763
26,Michigan,MI,2020,April,0.937714335
26,Michigan,MI,2020,May,3.616898148
26,Michigan,MI,2020,June,4.420653292
26,Michigan,MI,2020,July,3.215020576
26,Michigan,MI,2020,August,2.947102195
26,Michigan,MI,2020,September,1.205632716
26,Michigan,MI,2020,October,1.205632716
26,Michigan,MI,2020,November,1.071673525
26,Michigan,MI,2020,December,1.071673525
26,Michigan,MI,2021,January,0.660597101
26,Michigan,MI,2021,February,0.660597101
26,Michigan,MI,2021,March,1.453313621
26,Michigan,MI,2021,April,1.192011615
26,Michigan,MI,2021,May,2.38402323
26,Michigan,MI,2021,June,5.006448783
26,Michigan,MI,2021,July,7.014143891
26,Michigan,MI,2021,August,2.467939517
26,Michigan,MI,2021,September,1.948373303
26,Michigan,MI,2021,October,3.420008939
26,Michigan,MI,2021,November,1.29724477
26,Michigan,MI,2021,December,1.179313427
27,Minnesota,MN,2016,January,3.291097581
27,Minnesota,MN,2016,February,1.410470392
27,Minnesota,MN,2016,March,2.820940784
27,Minnesota,MN,2016,April,6.582195162
27,Minnesota,MN,2016,May,9.873292743
27,Minnesota,MN,2016,June,14.57486072
27,Minnesota,MN,2016,July,13.16439032
27,Minnesota,MN,2016,August,7.992665554
27,Minnesota,MN,2016,September,6.582195162
27,Minnesota,MN,2016,October,4.231411176
27,Minnesota,MN,2016,November,4.231411176
27,Minnesota,MN,2016,December,1.410470392
27,Minnesota,MN,2017,January,2.376177396
27,Minnesota,MN,2017,February,NA
27,Minnesota,MN,2017,March,3.801883833
27,Minnesota,MN,2017,April,3.801883833
27,Minnesota,MN,2017,May,9.979945063
27,Minnesota,MN,2017,June,14.73229985
27,Minnesota,MN,2017,July,14.25706438
27,Minnesota,MN,2017,August,8.079003146
27,Minnesota,MN,2017,September,6.178061229
27,Minnesota,MN,2017,October,3.801883833
27,Minnesota,MN,2017,November,1.425706438
27,Minnesota,MN,2017,December,2.376177396
27,Minnesota,MN,2018,January,3.797173953
27,Minnesota,MN,2018,February,1.898586977
27,Minnesota,MN,2018,March,NA
27,Minnesota,MN,2018,April,2.373233721
27,Minnesota,MN,2018,May,8.068994651
27,Minnesota,MN,2018,June,16.1379893
27,Minnesota,MN,2018,July,13.76475558
27,Minnesota,MN,2018,August,4.271820697
27,Minnesota,MN,2018,September,5.69576093
27,Minnesota,MN,2018,October,4.271820697
27,Minnesota,MN,2018,November,NA
27,Minnesota,MN,2018,December,3.797173953
27,Minnesota,MN,2019,January,1.817083309
27,Minnesota,MN,2019,February,1.362812482
27,Minnesota,MN,2019,March,1.362812482
27,Minnesota,MN,2019,April,2.725624963
27,Minnesota,MN,2019,May,4.996979099
27,Minnesota,MN,2019,June,12.26531233
27,Minnesota,MN,2019,July,13.17385399
27,Minnesota,MN,2019,August,8.631145716
27,Minnesota,MN,2019,September,4.996979099
27,Minnesota,MN,2019,October,4.542708272
27,Minnesota,MN,2019,November,2.271354136
27,Minnesota,MN,2019,December,1.362812482
27,Minnesota,MN,2020,January,0.537980046
27,Minnesota,MN,2020,February,NA
27,Minnesota,MN,2020,March,1.882930162
27,Minnesota,MN,2020,April,4.034850347
27,Minnesota,MN,2020,May,8.607680741
27,Minnesota,MN,2020,June,12.23904605
27,Minnesota,MN,2020,July,7.262730625
27,Minnesota,MN,2020,August,6.186770533
27,Minnesota,MN,2020,September,3.765860324
27,Minnesota,MN,2020,October,2.958890255
27,Minnesota,MN,2020,November,1.613940139
27,Minnesota,MN,2020,December,0.537980046
27,Minnesota,MN,2021,January,1.446129697
27,Minnesota,MN,2021,February,1.709062369
27,Minnesota,MN,2021,March,1.577596033
27,Minnesota,MN,2021,April,2.24609121
27,Minnesota,MN,2021,May,7.447565592
27,Minnesota,MN,2021,June,10.04830278
27,Minnesota,MN,2021,July,12.52384347
27,Minnesota,MN,2021,August,4.455598158
27,Minnesota,MN,2021,September,4.455598158
27,Minnesota,MN,2021,October,6.093102608
27,Minnesota,MN,2021,November,1.994106308
27,Minnesota,MN,2021,December,1.107836838
28,Mississippi,MS,2016,January,NA
28,Mississippi,MS,2016,February,NA
28,Mississippi,MS,2016,March,NA
28,Mississippi,MS,2016,April,NA
28,Mississippi,MS,2016,May,NA
28,Mississippi,MS,2016,June,NA
28,Mississippi,MS,2016,July,NA
28,Mississippi,MS,2016,August,NA
28,Mississippi,MS,2016,September,NA
28,Mississippi,MS,2016,October,3.846942963
28,Mississippi,MS,2016,November,NA
28,Mississippi,MS,2016,December,NA
28,Mississippi,MS,2017,January,NA
28,Mississippi,MS,2017,February,NA
28,Mississippi,MS,2017,March,NA
28,Mississippi,MS,2017,April,NA
28,Mississippi,MS,2017,May,3.535067873
28,Mississippi,MS,2017,June,NA
28,Mississippi,MS,2017,July,NA
28,Mississippi,MS,2017,August,NA
28,Mississippi,MS,2017,September,NA
28,Mississippi,MS,2017,October,NA
28,Mississippi,MS,2017,November,NA
28,Mississippi,MS,2017,December,NA
28,Mississippi,MS,2018,January,NA
28,Mississippi,MS,2018,February,NA
28,Mississippi,MS,2018,March,NA
28,Mississippi,MS,2018,April,NA
28,Mississippi,MS,2018,May,NA
28,Mississippi,MS,2018,June,NA
28,Mississippi,MS,2018,July,NA
28,Mississippi,MS,2018,August,NA
28,Mississippi,MS,2018,September,3.766714797
28,Mississippi,MS,2018,October,NA
28,Mississippi,MS,2018,November,NA
28,Mississippi,MS,2018,December,NA
28,Mississippi,MS,2019,January,NA
28,Mississippi,MS,2019,February,NA
28,Mississippi,MS,2019,March,NA
28,Mississippi,MS,2019,April,NA
28,Mississippi,MS,2019,May,NA
28,Mississippi,MS,2019,June,NA
28,Mississippi,MS,2019,July,NA
28,Mississippi,MS,2019,August,NA
28,Mississippi,MS,2019,September,NA
28,Mississippi,MS,2019,October,NA
28,Mississippi,MS,2019,November,NA
28,Mississippi,MS,2019,December,NA
28,Mississippi,MS,2020,January,NA
28,Mississippi,MS,2020,February,NA
28,Mississippi,MS,2020,March,NA
28,Mississippi,MS,2020,April,NA
28,Mississippi,MS,2020,May,1.701345764
28,Mississippi,MS,2020,June,NA
28,Mississippi,MS,2020,July,NA
28,Mississippi,MS,2020,August,NA
28,Mississippi,MS,2020,September,NA
28,Mississippi,MS,2020,October,1.361076612
28,Mississippi,MS,2020,November,NA
28,Mississippi,MS,2020,December,NA
28,Mississippi,MS,2021,January,1.336148152
28,Mississippi,MS,2021,February,NA
28,Mississippi,MS,2021,March,NA
28,Mississippi,MS,2021,April,NA
28,Mississippi,MS,2021,May,NA
28,Mississippi,MS,2021,June,NA
28,Mississippi,MS,2021,July,NA
28,Mississippi,MS,2021,August,NA
28,Mississippi,MS,2021,September,NA
28,Mississippi,MS,2021,October,0.910141709
28,Mississippi,MS,2021,November,0.30338057
28,Mississippi,MS,2021,December,0
29,Missouri,MO,2016,January,1.602838627
29,Missouri,MO,2016,February,1.90337087
29,Missouri,MO,2016,March,1.602838627
29,Missouri,MO,2016,April,3.406032083
29,Missouri,MO,2016,May,4.107273982
29,Missouri,MO,2016,June,2.804967598
29,Missouri,MO,2016,July,2.504435355
29,Missouri,MO,2016,August,2.404257941
29,Missouri,MO,2016,September,1.402483799
29,Missouri,MO,2016,October,1.302306385
29,Missouri,MO,2016,November,0.701241899
29,Missouri,MO,2016,December,0.500887071
29,Missouri,MO,2017,January,1.678649643
29,Missouri,MO,2017,February,1.16214206
29,Missouri,MO,2017,March,2.32428412
29,Missouri,MO,2017,April,1.936903434
29,Missouri,MO,2017,May,2.453411016
29,Missouri,MO,2017,June,3.22817239
29,Missouri,MO,2017,July,1.678649643
29,Missouri,MO,2017,August,1.16214206
29,Missouri,MO,2017,September,1.936903434
29,Missouri,MO,2017,October,1.16214206
29,Missouri,MO,2017,November,0.903888269
29,Missouri,MO,2017,December,0.903888269
29,Missouri,MO,2018,January,1.137231098
29,Missouri,MO,2018,February,0.852923324
29,Missouri,MO,2018,March,1.848000534
29,Missouri,MO,2018,April,1.279384985
29,Missouri,MO,2018,May,2.700923858
29,Missouri,MO,2018,June,2.843077745
29,Missouri,MO,2018,July,1.848000534
29,Missouri,MO,2018,August,1.56369276
29,Missouri,MO,2018,September,1.56369276
29,Missouri,MO,2018,October,0.995077211
29,Missouri,MO,2018,November,1.279384985
29,Missouri,MO,2018,December,NA
29,Missouri,MO,2019,January,0.587532847
29,Missouri,MO,2019,February,0.587532847
29,Missouri,MO,2019,March,1.615715329
29,Missouri,MO,2019,April,1.909481752
29,Missouri,MO,2019,May,2.056364964
29,Missouri,MO,2019,June,2.350131387
29,Missouri,MO,2019,July,1.321948905
29,Missouri,MO,2019,August,1.321948905
29,Missouri,MO,2019,September,2.203248175
29,Missouri,MO,2019,October,0.440649635
29,Missouri,MO,2019,November,NA
29,Missouri,MO,2019,December,NA
29,Missouri,MO,2020,January,NA
29,Missouri,MO,2020,February,NA
29,Missouri,MO,2020,March,0.638380603
29,Missouri,MO,2020,April,1.276761205
29,Missouri,MO,2020,May,1.915141808
29,Missouri,MO,2020,June,2.205314809
29,Missouri,MO,2020,July,1.044622804
29,Missouri,MO,2020,August,0.928553604
29,Missouri,MO,2020,September,0.754449803
29,Missouri,MO,2020,October,0.870519003
29,Missouri,MO,2020,November,1.160692005
29,Missouri,MO,2020,December,0.348207601
29,Missouri,MO,2021,January,0.642527493
29,Missouri,MO,2021,February,0.525704312
29,Missouri,MO,2021,March,0.759350673
29,Missouri,MO,2021,April,1.351631653
29,Missouri,MO,2021,May,2.131419146
29,Missouri,MO,2021,June,1.507589152
29,Missouri,MO,2021,July,2.824001829
29,Missouri,MO,2021,August,8.426457071
29,Missouri,MO,2021,September,2.824001829
29,Missouri,MO,2021,October,1.083253977
29,Missouri,MO,2021,November,0.393910537
29,Missouri,MO,2021,December,0.147716451
30,Montana,MT,2016,January,1.845722231
30,Montana,MT,2016,February,NA
30,Montana,MT,2016,March,NA
30,Montana,MT,2016,April,NA
30,Montana,MT,2016,May,NA
30,Montana,MT,2016,June,NA
30,Montana,MT,2016,July,3.691444462
30,Montana,MT,2016,August,NA
30,Montana,MT,2016,September,NA
30,Montana,MT,2016,October,1.845722231
30,Montana,MT,2016,November,1.845722231
30,Montana,MT,2016,December,NA
30,Montana,MT,2017,January,NA
30,Montana,MT,2017,February,NA
30,Montana,MT,2017,March,NA
30,Montana,MT,2017,April,NA
30,Montana,MT,2017,May,NA
30,Montana,MT,2017,June,NA
30,Montana,MT,2017,July,1.847404397
30,Montana,MT,2017,August,NA
30,Montana,MT,2017,September,NA
30,Montana,MT,2017,October,NA
30,Montana,MT,2017,November,NA
30,Montana,MT,2017,December,NA
30,Montana,MT,2018,January,NA
30,Montana,MT,2018,February,NA
30,Montana,MT,2018,March,NA
30,Montana,MT,2018,April,NA
30,Montana,MT,2018,May,NA
30,Montana,MT,2018,June,NA
30,Montana,MT,2018,July,NA
30,Montana,MT,2018,August,NA
30,Montana,MT,2018,September,NA
30,Montana,MT,2018,October,NA
30,Montana,MT,2018,November,NA
30,Montana,MT,2018,December,NA
30,Montana,MT,2019,January,NA
30,Montana,MT,2019,February,NA
30,Montana,MT,2019,March,NA
30,Montana,MT,2019,April,NA
30,Montana,MT,2019,May,NA
30,Montana,MT,2019,June,NA
30,Montana,MT,2019,July,NA
30,Montana,MT,2019,August,NA
30,Montana,MT,2019,September,NA
30,Montana,MT,2019,October,NA
30,Montana,MT,2019,November,NA
30,Montana,MT,2019,December,NA
30,Montana,MT,2020,January,NA
30,Montana,MT,2020,February,NA
30,Montana,MT,2020,March,NA
30,Montana,MT,2020,April,NA
30,Montana,MT,2020,May,2.039415096
30,Montana,MT,2020,June,2.039415096
30,Montana,MT,2020,July,NA
30,Montana,MT,2020,August,NA
30,Montana,MT,2020,September,NA
30,Montana,MT,2020,October,NA
30,Montana,MT,2020,November,NA
30,Montana,MT,2020,December,NA
30,Montana,MT,2021,January,NA
30,Montana,MT,2021,February,NA
30,Montana,MT,2021,March,NA
30,Montana,MT,2021,April,NA
30,Montana,MT,2021,May,NA
30,Montana,MT,2021,June,3.882037811
30,Montana,MT,2021,July,NA
30,Montana,MT,2021,August,NA
30,Montana,MT,2021,September,NA
30,Montana,MT,2021,October,2.614464525
30,Montana,MT,2021,November,0
30,Montana,MT,2021,December,1.307232262
31,Nebraska,NE,2016,January,NA
31,Nebraska,NE,2016,February,NA
31,Nebraska,NE,2016,March,NA
31,Nebraska,NE,2016,April,NA
31,Nebraska,NE,2016,May,NA
31,Nebraska,NE,2016,June,2.672189191
31,Nebraska,NE,2016,July,NA
31,Nebraska,NE,2016,August,NA
31,Nebraska,NE,2016,September,2.004141893
31,Nebraska,NE,2016,October,NA
31,Nebraska,NE,2016,November,NA
31,Nebraska,NE,2016,December,NA
31,Nebraska,NE,2017,January,NA
31,Nebraska,NE,2017,February,NA
31,Nebraska,NE,2017,March,NA
31,Nebraska,NE,2017,April,NA
31,Nebraska,NE,2017,May,NA
31,Nebraska,NE,2017,June,NA
31,Nebraska,NE,2017,July,NA
31,Nebraska,NE,2017,August,NA
31,Nebraska,NE,2017,September,NA
31,Nebraska,NE,2017,October,NA
31,Nebraska,NE,2017,November,NA
31,Nebraska,NE,2017,December,NA
31,Nebraska,NE,2018,January,NA
31,Nebraska,NE,2018,February,NA
31,Nebraska,NE,2018,March,NA
31,Nebraska,NE,2018,April,NA
31,Nebraska,NE,2018,May,NA
31,Nebraska,NE,2018,June,NA
31,Nebraska,NE,2018,July,NA
31,Nebraska,NE,2018,August,NA
31,Nebraska,NE,2018,September,NA
31,Nebraska,NE,2018,October,NA
31,Nebraska,NE,2018,November,NA
31,Nebraska,NE,2018,December,NA
31,Nebraska,NE,2019,January,NA
31,Nebraska,NE,2019,February,NA
31,Nebraska,NE,2019,March,NA
31,Nebraska,NE,2019,April,NA
31,Nebraska,NE,2019,May,NA
